,0,1
9166,"['unfunny and lacking any sense of commitment to or affection for its characters , the reginald hudlin comedy relies on toilet humor , ethnic slurs . ', '']",neg
9167,"[""basically , it's pretty but dumb . "", '']",neg
9168,"['this romantic/comedy asks the question how much souvlaki can you take before indigestion sets in . ', '']",neg
9169,"['squandering his opportunity to make absurdist observations , burns gets caught up in the rush of slapstick thoroughfare . ', '']",neg
9170,"[""there's a neat twist , subtly rendered , that could have wrapped things up at 80 minutes , but kang tacks on three or four more endings . "", '']",neg
9171,"['reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down . ', '']",neg
9172,"['the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen . ', '']",neg
9173,"[""co-writer/director jonathan parker's attempts to fashion a brazil-like , hyper-real satire fall dreadfully short . "", '']",neg
9174,"['if this silly little cartoon can inspire a few kids not to grow up to be greedy bastards , more power to it . ', '']",neg
9175,"[""a superfluous sequel . . . plagued by that old familiar feeling of 'let's get this thing over with' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find . "", '']",neg
9176,"[""if there's a heaven for bad movies , deuces wild is on its way . "", '']",neg
9177,"['comes off like a bad imitation of the bard . ', '']",neg
9178,"[""what's missing in murder by numbers is any real psychological grounding for the teens' deviant behaviour . being latently gay and liking to read are hardly enough . "", '']",neg
9179,"['an uninspired preachy and clich\xe9d war film . ', '']",neg
9180,"[""horrendously amateurish filmmaking that is plainly dull and visually ugly when it isn't incomprehensible . "", '']",neg
9181,"[""a movie that harps on media-constructed 'issues' like whether compromise is the death of self\x85 this orgasm [won't be an] exceedingly memorable one for most people . "", '']",neg
9182,"[""slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by . "", '']",neg
9183,"['if festival in cannes nails hard- boiled hollywood argot with a bracingly nasty accuracy , much about the film , including some of its casting , is frustratingly unconvincing . ', '']",neg
9184,"['the movie is too impressed with its own solemn insights to work up much entertainment value . ', '']",neg
9185,"[""i haven't seen such self-amused trash since freddy got fingered . "", '']",neg
9186,"['little more than a well-mounted history lesson . ', '']",neg
9187,"[""rob schneider's infantile cross-dressing routines fill the hot chick , the latest gimmick from this unimaginative comedian . "", '']",neg
9188,"['a horrible , 99-minute stink bomb . ', '']",neg
9189,"['the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil . ', '']",neg
9190,"['her fans walked out muttering words like "" horrible "" and "" terrible , "" but had so much fun dissing the film that they didn\'t mind the ticket cost . in this case zero . ', '']",neg
9191,"[""the film is so bad it doesn't improve upon the experience of staring at a blank screen . "", '']",neg
9192,"[""sheridan's take on the author's schoolboy memoir . . . is a rather toothless take on a hard young life . "", '']",neg
9193,"['it jumps around with little logic or continuity , presenting backstage bytes of information that never amount to a satisfying complete picture of this particular , anciently demanding m\xe9tier . ', '']",neg
9194,"[""how i killed my father is one of those art house films that makes you feel like you're watching an iceberg melt -- only it never melts . "", '']",neg
9195,"[""when it comes to the battle of hollywood vs . woo , it looks like woo's a p . o . w . "", '']",neg
9196,"['there are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies . ', '']",neg
9197,"['the chateau has one very funny joke and a few other decent ones , but all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film . ', '']",neg
9198,"[""it's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast . "", '']",neg
9199,"['the mushy finale turns john q into a movie-of-the-week tearjerker . ', '']",neg
9200,"['content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance . ', '']",neg
9201,"[""the movie turns out to be [assayas'] homage to the gallic 'tradition of quality , ' in all its fusty squareness . "", '']",neg
9202,"['its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life . ', '']",neg
9203,"['[seems] even more uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . ', '']",neg
9204,"[""it's hard to imagine that even very small children will be impressed by this tired retread . "", '']",neg
9205,"[""neither as scary-funny as tremors nor demented-funny as starship troopers , the movie isn't tough to take as long as you've paid a matinee price . "", '']",neg
9206,"['if swimfan does catch on , it may be because teens are looking for something to make them laugh . ', '']",neg
9207,"[""what might've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors . "", '']",neg
9208,"['the master of disguise may have made a great saturday night live sketch , but a great movie it is not . ', '']",neg
9209,"[""it's quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere . "", '']",neg
9210,"['boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect . ', '']",neg
9211,"[""it's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic . unfortunately , that's precisely what arthur dong's family fundamentals does . "", '']",neg
9212,"[""has the marks of a septuagenarian ; it's a crusty treatment of a clever gimmick . "", '']",neg
9213,"['like a medium-grade network sitcom--mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen . ', '']",neg
9214,"['something must have been lost in the translation . ', '']",neg
9215,"['becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring . ', '']",neg
